,Country,Latitude,Longitude,Confirmed,Deaths
2020-03-14,Costa Rica,9.7489,-83.7534,26,0
2020-03-15,Costa Rica,9.7489,-83.7534,27,0
2020-03-16,Costa Rica,9.7489,-83.7534,35,0
2020-03-17,Costa Rica,9.7489,-83.7534,41,0
2020-03-18,Costa Rica,9.7489,-83.7534,50,0
2020-03-19,Costa Rica,9.7489,-83.7534,69,1
2020-03-20,Costa Rica,9.7489,-83.7534,89,1
2020-03-21,Costa Rica,9.7489,-83.7534,117,2
2020-03-22,Costa Rica,9.7489,-83.7534,134,2
2020-03-23,Costa Rica,9.7489,-83.7534,158,2
2020-03-24,Costa Rica,9.7489,-83.7534,177,2
2020-03-25,Costa Rica,9.7489,-83.7534,201,2
2020-03-26,Costa Rica,9.7489,-83.7534,231,2
2020-03-27,Costa Rica,9.7489,-83.7534,263,2
2020-03-28,Costa Rica,9.7489,-83.7534,295,2
2020-03-29,Costa Rica,9.7489,-83.7534,314,2
2020-03-30,Costa Rica,9.7489,-83.7534,330,2
2020-03-31,Costa Rica,9.7489,-83.7534,347,2
2020-04-01,Costa Rica,9.7489,-83.7534,375,2
2020-04-02,Costa Rica,9.7489,-83.7534,396,2
2020-04-03,Costa Rica,9.7489,-83.7534,416,2
2020-04-04,Costa Rica,9.7489,-83.7534,435,2
2020-04-05,Costa Rica,9.7489,-83.7534,454,2
2020-04-06,Costa Rica,9.7489,-83.7534,467,2
2020-04-07,Costa Rica,9.7489,-83.7534,483,2
2020-01-22,Cote d'Ivoire,7.54,-5.5471,0,0
2020-01-23,Cote d'Ivoire,7.54,-5.5471,0,0
2020-01-24,Cote d'Ivoire,7.54,-5.5471,0,0
2020-01-25,Cote d'Ivoire,7.54,-5.5471,0,0
2020-01-26,Cote d'Ivoire,7.54,-5.5471,0,0
2020-01-27,Cote d'Ivoire,7.54,-5.5471,0,0
2020-01-28,Cote d'Ivoire,7.54,-5.5471,0,0
2020-01-29,Cote d'Ivoire,7.54,-5.5471,0,0
2020-01-30,Cote d'Ivoire,7.54,-5.5471,0,0
2020-01-31,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-01,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-02,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-03,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-04,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-05,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-06,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-07,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-08,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-09,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-10,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-11,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-12,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-13,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-14,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-15,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-16,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-17,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-18,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-19,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-20,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-21,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-22,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-23,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-24,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-25,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-26,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-27,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-28,Cote d'Ivoire,7.54,-5.5471,0,0
2020-02-29,Cote d'Ivoire,7.54,-5.5471,0,0
2020-03-01,Cote d'Ivoire,7.54,-5.5471,0,0
2020-03-02,Cote d'Ivoire,7.54,-5.5471,0,0
2020-03-03,Cote d'Ivoire,7.54,-5.5471,0,0
2020-03-04,Cote d'Ivoire,7.54,-5.5471,0,0
2020-03-05,Cote d'Ivoire,7.54,-5.5471,0,0
2020-03-06,Cote d'Ivoire,7.54,-5.5471,0,0
2020-03-07,Cote d'Ivoire,7.54,-5.5471,0,0
2020-03-08,Cote d'Ivoire,7.54,-5.5471,0,0
2020-03-09,Cote d'Ivoire,7.54,-5.5471,0,0
2020-03-10,Cote d'Ivoire,7.54,-5.5471,0,0
2020-03-11,Cote d'Ivoire,7.54,-5.5471,1,0
2020-03-12,Cote d'Ivoire,7.54,-5.5471,1,0
2020-03-13,Cote d'Ivoire,7.54,-5.5471,1,0
2020-03-14,Cote d'Ivoire,7.54,-5.5471,1,0
2020-03-15,Cote d'Ivoire,7.54,-5.5471,1,0
2020-03-16,Cote d'Ivoire,7.54,-5.5471,1,0
2020-03-17,Cote d'Ivoire,7.54,-5.5471,5,0
2020-03-18,Cote d'Ivoire,7.54,-5.5471,6,0
2020-03-19,Cote d'Ivoire,7.54,-5.5471,9,0
2020-03-20,Cote d'Ivoire,7.54,-5.5471,9,0
2020-03-21,Cote d'Ivoire,7.54,-5.5471,14,0
2020-03-22,Cote d'Ivoire,7.54,-5.5471,14,0
2020-03-23,Cote d'Ivoire,7.54,-5.5471,25,0
2020-03-24,Cote d'Ivoire,7.54,-5.5471,73,0
2020-03-25,Cote d'Ivoire,7.54,-5.5471,80,0
2020-03-26,Cote d'Ivoire,7.54,-5.5471,96,0
2020-03-27,Cote d'Ivoire,7.54,-5.5471,101,0
2020-03-28,Cote d'Ivoire,7.54,-5.5471,101,0
2020-03-29,Cote d'Ivoire,7.54,-5.5471,165,1
2020-03-30,Cote d'Ivoire,7.54,-5.5471,168,1
2020-03-31,Cote d'Ivoire,7.54,-5.5471,179,1
2020-04-01,Cote d'Ivoire,7.54,-5.5471,190,1
2020-04-02,Cote d'Ivoire,7.54,-5.5471,194,1
2020-04-03,Cote d'Ivoire,7.54,-5.5471,218,1
2020-04-04,Cote d'Ivoire,7.54,-5.5471,245,1
2020-04-05,Cote d'Ivoire,7.54,-5.5471,261,3
2020-04-06,Cote d'Ivoire,7.54,-5.5471,323,3
2020-04-07,Cote d'Ivoire,7.54,-5.5471,349,3
2020-01-22,Croatia,45.1,15.2,0,0
2020-01-23,Croatia,45.1,15.2,0,0
2020-01-24,Croatia,45.1,15.2,0,0
2020-01-25,Croatia,45.1,15.2,0,0
2020-01-26,Croatia,45.1,15.2,0,0
2020-01-27,Croatia,45.1,15.2,0,0
2020-01-28,Croatia,45.1,15.2,0,0
2020-01-29,Croatia,45.1,15.2,0,0
2020-01-30,Croatia,45.1,15.2,0,0
2020-01-31,Croatia,45.1,15.2,0,0
2020-02-01,Croatia,45.1,15.2,0,0
2020-02-02,Croatia,45.1,15.2,0,0
2020-02-03,Croatia,45.1,15.2,0,0
2020-02-04,Croatia,45.1,15.2,0,0
2020-02-05,Croatia,45.1,15.2,0,0
2020-02-06,Croatia,45.1,15.2,0,0
2020-02-07,Croatia,45.1,15.2,0,0
2020-02-08,Croatia,45.1,15.2,0,0
2020-02-09,Croatia,45.1,15.2,0,0
2020-02-10,Croatia,45.1,15.2,0,0
2020-02-11,Croatia,45.1,15.2,0,0
2020-02-12,Croatia,45.1,15.2,0,0
2020-02-13,Croatia,45.1,15.2,0,0
2020-02-14,Croatia,45.1,15.2,0,0
2020-02-15,Croatia,45.1,15.2,0,0
2020-02-16,Croatia,45.1,15.2,0,0
2020-02-17,Croatia,45.1,15.2,0,0
2020-02-18,Croatia,45.1,15.2,0,0
2020-02-19,Croatia,45.1,15.2,0,0
2020-02-20,Croatia,45.1,15.2,0,0
2020-02-21,Croatia,45.1,15.2,0,0
2020-02-22,Croatia,45.1,15.2,0,0
2020-02-23,Croatia,45.1,15.2,0,0
2020-02-24,Croatia,45.1,15.2,0,0
2020-02-25,Croatia,45.1,15.2,1,0
2020-02-26,Croatia,45.1,15.2,3,0
2020-02-27,Croatia,45.1,15.2,3,0
2020-02-28,Croatia,45.1,15.2,5,0
2020-02-29,Croatia,45.1,15.2,6,0
2020-03-01,Croatia,45.1,15.2,7,0
2020-03-02,Croatia,45.1,15.2,7,0
2020-03-03,Croatia,45.1,15.2,9,0
2020-03-04,Croatia,45.1,15.2,10,0
2020-03-05,Croatia,45.1,15.2,10,0
2020-03-06,Croatia,45.1,15.2,11,0
2020-03-07,Croatia,45.1,15.2,12,0
2020-03-08,Croatia,45.1,15.2,12,0
2020-03-09,Croatia,45.1,15.2,12,0
2020-03-10,Croatia,45.1,15.2,14,0
2020-03-11,Croatia,45.1,15.2,19,0
2020-03-12,Croatia,45.1,15.2,19,0
2020-03-13,Croatia,45.1,15.2,32,0
2020-03-14,Croatia,45.1,15.2,38,0
2020-03-15,Croatia,45.1,15.2,49,0
2020-03-16,Croatia,45.1,15.2,57,0
2020-03-17,Croatia,45.1,15.2,65,0
2020-03-18,Croatia,45.1,15.2,81,0
2020-03-19,Croatia,45.1,15.2,105,1
2020-03-20,Croatia,45.1,15.2,128,1
2020-03-21,Croatia,45.1,15.2,206,1
2020-03-22,Croatia,45.1,15.2,254,1
2020-03-23,Croatia,45.1,15.2,315,1
2020-03-24,Croatia,45.1,15.2,382,1
2020-03-25,Croatia,45.1,15.2,442,1
2020-03-26,Croatia,45.1,15.2,495,3
2020-03-27,Croatia,45.1,15.2,586,3
2020-03-28,Croatia,45.1,15.2,657,5
2020-03-29,Croatia,45.1,15.2,713,6
2020-03-30,Croatia,45.1,15.2,790,6
2020-03-31,Croatia,45.1,15.2,867,6
2020-04-01,Croatia,45.1,15.2,963,6
2020-04-02,Croatia,45.1,15.2,1011,7
2020-04-03,Croatia,45.1,15.2,1079,8
2020-04-04,Croatia,45.1,15.2,1126,12
2020-04-05,Croatia,45.1,15.2,1182,15
2020-04-06,Croatia,45.1,15.2,1222,16
2020-04-07,Croatia,45.1,15.2,1282,18
2020-01-22,Diamond Princess,0.0,0.0,0,0
2020-01-23,Diamond Princess,0.0,0.0,0,0
2020-01-24,Diamond Princess,0.0,0.0,0,0
2020-01-25,Diamond Princess,0.0,0.0,0,0
2020-01-26,Diamond Princess,0.0,0.0,0,0
2020-01-27,Diamond Princess,0.0,0.0,0,0
2020-01-28,Diamond Princess,0.0,0.0,0,0
2020-01-29,Diamond Princess,0.0,0.0,0,0
2020-01-30,Diamond Princess,0.0,0.0,0,0
2020-01-31,Diamond Princess,0.0,0.0,0,0
2020-02-01,Diamond Princess,0.0,0.0,0,0
2020-02-02,Diamond Princess,0.0,0.0,0,0
2020-02-03,Diamond Princess,0.0,0.0,0,0
2020-02-04,Diamond Princess,0.0,0.0,0,0
2020-02-05,Diamond Princess,0.0,0.0,0,0
2020-02-06,Diamond Princess,0.0,0.0,0,0
2020-02-07,Diamond Princess,0.0,0.0,61,0
2020-02-08,Diamond Princess,0.0,0.0,61,0
2020-02-09,Diamond Princess,0.0,0.0,64,0
2020-02-10,Diamond Princess,0.0,0.0,135,0
2020-02-11,Diamond Princess,0.0,0.0,135,0
2020-02-12,Diamond Princess,0.0,0.0,175,0
2020-02-13,Diamond Princess,0.0,0.0,175,0
2020-02-14,Diamond Princess,0.0,0.0,218,0
2020-02-15,Diamond Princess,0.0,0.0,285,0
2020-02-16,Diamond Princess,0.0,0.0,355,0
2020-02-17,Diamond Princess,0.0,0.0,454,0
2020-02-18,Diamond Princess,0.0,0.0,542,0
2020-02-19,Diamond Princess,0.0,0.0,621,0
2020-02-20,Diamond Princess,0.0,0.0,634,2
2020-02-21,Diamond Princess,0.0,0.0,634,2
2020-02-22,Diamond Princess,0.0,0.0,634,2
2020-02-23,Diamond Princess,0.0,0.0,691,3
2020-02-24,Diamond Princess,0.0,0.0,691,3
2020-02-25,Diamond Princess,0.0,0.0,691,3
2020-02-26,Diamond Princess,0.0,0.0,705,4
2020-02-27,Diamond Princess,0.0,0.0,705,4
2020-02-28,Diamond Princess,0.0,0.0,705,6
2020-02-29,Diamond Princess,0.0,0.0,705,6
2020-03-01,Diamond Princess,0.0,0.0,705,6
2020-03-02,Diamond Princess,0.0,0.0,705,6
2020-03-03,Diamond Princess,0.0,0.0,706,6
2020-03-04,Diamond Princess,0.0,0.0,706,6
2020-03-05,Diamond Princess,0.0,0.0,706,6
2020-03-06,Diamond Princess,0.0,0.0,706,6
2020-03-07,Diamond Princess,0.0,0.0,706,6
2020-03-08,Diamond Princess,0.0,0.0,706,6
2020-03-09,Diamond Princess,0.0,0.0,706,6
2020-03-10,Diamond Princess,0.0,0.0,706,6
2020-03-11,Diamond Princess,0.0,0.0,706,7
2020-03-12,Diamond Princess,0.0,0.0,706,7
2020-03-13,Diamond Princess,0.0,0.0,706,7
2020-03-14,Diamond Princess,0.0,0.0,706,7
2020-03-15,Diamond Princess,0.0,0.0,706,7
2020-03-16,Diamond Princess,0.0,0.0,706,7
2020-03-17,Diamond Princess,0.0,0.0,706,7
2020-03-18,Diamond Princess,0.0,0.0,712,7
2020-03-19,Diamond Princess,0.0,0.0,712,7
2020-03-20,Diamond Princess,0.0,0.0,712,7
2020-03-21,Diamond Princess,0.0,0.0,712,8
2020-03-22,Diamond Princess,0.0,0.0,712,8
2020-03-23,Diamond Princess,0.0,0.0,712,8
2020-03-24,Diamond Princess,0.0,0.0,712,10
2020-03-25,Diamond Princess,0.0,0.0,712,10
2020-03-26,Diamond Princess,0.0,0.0,712,10
2020-03-27,Diamond Princess,0.0,0.0,712,10
2020-03-28,Diamond Princess,0.0,0.0,712,10
2020-03-29,Diamond Princess,0.0,0.0,712,10
2020-03-30,Diamond Princess,0.0,0.0,712,10
2020-03-31,Diamond Princess,0.0,0.0,712,10
2020-04-01,Diamond Princess,0.0,0.0,712,11
2020-04-02,Diamond Princess,0.0,0.0,712,11
2020-04-03,Diamond Princess,0.0,0.0,712,11
2020-04-04,Diamond Princess,0.0,0.0,712,11
2020-04-05,Diamond Princess,0.0,0.0,712,11
2020-04-06,Diamond Princess,0.0,0.0,712,11
2020-04-07,Diamond Princess,0.0,0.0,712,11
2020-01-22,Cuba,22.0,-80.0,0,0
2020-01-23,Cuba,22.0,-80.0,0,0
2020-01-24,Cuba,22.0,-80.0,0,0
2020-01-25,Cuba,22.0,-80.0,0,0
2020-01-26,Cuba,22.0,-80.0,0,0
2020-01-27,Cuba,22.0,-80.0,0,0
2020-01-28,Cuba,22.0,-80.0,0,0
2020-01-29,Cuba,22.0,-80.0,0,0
2020-01-30,Cuba,22.0,-80.0,0,0
2020-01-31,Cuba,22.0,-80.0,0,0
2020-02-01,Cuba,22.0,-80.0,0,0
2020-02-02,Cuba,22.0,-80.0,0,0
2020-02-03,Cuba,22.0,-80.0,0,0
2020-02-04,Cuba,22.0,-80.0,0,0
2020-02-05,Cuba,22.0,-80.0,0,0
2020-02-06,Cuba,22.0,-80.0,0,0
2020-02-07,Cuba,22.0,-80.0,0,0
2020-02-08,Cuba,22.0,-80.0,0,0
2020-02-09,Cuba,22.0,-80.0,0,0
2020-02-10,Cuba,22.0,-80.0,0,0
2020-02-11,Cuba,22.0,-80.0,0,0
2020-02-12,Cuba,22.0,-80.0,0,0
2020-02-13,Cuba,22.0,-80.0,0,0
2020-02-14,Cuba,22.0,-80.0,0,0
2020-02-15,Cuba,22.0,-80.0,0,0
2020-02-16,Cuba,22.0,-80.0,0,0
2020-02-17,Cuba,22.0,-80.0,0,0
2020-02-18,Cuba,22.0,-80.0,0,0
2020-02-19,Cuba,22.0,-80.0,0,0
2020-02-20,Cuba,22.0,-80.0,0,0
2020-02-21,Cuba,22.0,-80.0,0,0
2020-02-22,Cuba,22.0,-80.0,0,0
2020-02-23,Cuba,22.0,-80.0,0,0
2020-02-24,Cuba,22.0,-80.0,0,0
2020-02-25,Cuba,22.0,-80.0,0,0
2020-02-26,Cuba,22.0,-80.0,0,0
2020-02-27,Cuba,22.0,-80.0,0,0
2020-02-28,Cuba,22.0,-80.0,0,0
2020-02-29,Cuba,22.0,-80.0,0,0
2020-03-01,Cuba,22.0,-80.0,0,0
2020-03-02,Cuba,22.0,-80.0,0,0
2020-03-03,Cuba,22.0,-80.0,0,0
2020-03-04,Cuba,22.0,-80.0,0,0
2020-03-05,Cuba,22.0,-80.0,0,0
2020-03-06,Cuba,22.0,-80.0,0,0
2020-03-07,Cuba,22.0,-80.0,0,0
2020-03-08,Cuba,22.0,-80.0,0,0
2020-03-09,Cuba,22.0,-80.0,0,0
2020-03-10,Cuba,22.0,-80.0,0,0
2020-03-11,Cuba,22.0,-80.0,0,0
2020-03-12,Cuba,22.0,-80.0,3,0
2020-03-13,Cuba,22.0,-80.0,4,0
2020-03-14,Cuba,22.0,-80.0,4,0
2020-03-15,Cuba,22.0,-80.0,4,0
2020-03-16,Cuba,22.0,-80.0,4,0
2020-03-17,Cuba,22.0,-80.0,5,0
2020-03-18,Cuba,22.0,-80.0,7,1
2020-03-19,Cuba,22.0,-80.0,11,1
2020-03-20,Cuba,22.0,-80.0,16,1
2020-03-21,Cuba,22.0,-80.0,21,1
2020-03-22,Cuba,22.0,-80.0,35,1
2020-03-23,Cuba,22.0,-80.0,40,1
2020-03-24,Cuba,22.0,-80.0,48,1
2020-03-25,Cuba,22.0,-80.0,57,1
2020-03-26,Cuba,22.0,-80.0,67,2
2020-03-27,Cuba,22.0,-80.0,80,2
2020-03-28,Cuba,22.0,-80.0,119,3
2020-03-29,Cuba,22.0,-80.0,139,3
2020-03-30,Cuba,22.0,-80.0,170,4
2020-03-31,Cuba,22.0,-80.0,186,6
2020-04-01,Cuba,22.0,-80.0,212,6
2020-04-02,Cuba,22.0,-80.0,233,6
2020-04-03,Cuba,22.0,-80.0,269,6
2020-04-04,Cuba,22.0,-80.0,288,6
2020-04-05,Cuba,22.0,-80.0,320,8
2020-04-06,Cuba,22.0,-80.0,350,9
2020-04-07,Cuba,22.0,-80.0,396,11
2020-01-22,Cyprus,35.1264,33.4299,0,0
2020-01-23,Cyprus,35.1264,33.4299,0,0
2020-01-24,Cyprus,35.1264,33.4299,0,0
2020-01-25,Cyprus,35.1264,33.4299,0,0
2020-01-26,Cyprus,35.1264,33.4299,0,0
2020-01-27,Cyprus,35.1264,33.4299,0,0
2020-01-28,Cyprus,35.1264,33.4299,0,0
2020-01-29,Cyprus,35.1264,33.4299,0,0
2020-01-30,Cyprus,35.1264,33.4299,0,0
2020-01-31,Cyprus,35.1264,33.4299,0,0
2020-02-01,Cyprus,35.1264,33.4299,0,0
2020-02-02,Cyprus,35.1264,33.4299,0,0
2020-02-03,Cyprus,35.1264,33.4299,0,0
2020-02-04,Cyprus,35.1264,33.4299,0,0
2020-02-05,Cyprus,35.1264,33.4299,0,0
2020-02-06,Cyprus,35.1264,33.4299,0,0
2020-02-07,Cyprus,35.1264,33.4299,0,0
2020-02-08,Cyprus,35.1264,33.4299,0,0
2020-02-09,Cyprus,35.1264,33.4299,0,0
2020-02-10,Cyprus,35.1264,33.4299,0,0
2020-02-11,Cyprus,35.1264,33.4299,0,0
2020-02-12,Cyprus,35.1264,33.4299,0,0
2020-02-13,Cyprus,35.1264,33.4299,0,0
2020-02-14,Cyprus,35.1264,33.4299,0,0
2020-02-15,Cyprus,35.1264,33.4299,0,0
2020-02-16,Cyprus,35.1264,33.4299,0,0
2020-02-17,Cyprus,35.1264,33.4299,0,0
2020-02-18,Cyprus,35.1264,33.4299,0,0
2020-02-19,Cyprus,35.1264,33.4299,0,0
2020-02-20,Cyprus,35.1264,33.4299,0,0
2020-02-21,Cyprus,35.1264,33.4299,0,0
2020-02-22,Cyprus,35.1264,33.4299,0,0
2020-02-23,Cyprus,35.1264,33.4299,0,0
2020-02-24,Cyprus,35.1264,33.4299,0,0
2020-02-25,Cyprus,35.1264,33.4299,0,0
2020-02-26,Cyprus,35.1264,33.4299,0,0
2020-02-27,Cyprus,35.1264,33.4299,0,0
2020-02-28,Cyprus,35.1264,33.4299,0,0
2020-02-29,Cyprus,35.1264,33.4299,0,0
2020-03-01,Cyprus,35.1264,33.4299,0,0
2020-03-02,Cyprus,35.1264,33.4299,0,0
2020-03-03,Cyprus,35.1264,33.4299,0,0
2020-03-04,Cyprus,35.1264,33.4299,0,0
2020-03-05,Cyprus,35.1264,33.4299,0,0
2020-03-06,Cyprus,35.1264,33.4299,0,0
2020-03-07,Cyprus,35.1264,33.4299,0,0
2020-03-08,Cyprus,35.1264,33.4299,0,0
2020-03-09,Cyprus,35.1264,33.4299,2,0
2020-03-10,Cyprus,35.1264,33.4299,3,0
2020-03-11,Cyprus,35.1264,33.4299,6,0
2020-03-12,Cyprus,35.1264,33.4299,6,0
2020-03-13,Cyprus,35.1264,33.4299,14,0
2020-03-14,Cyprus,35.1264,33.4299,26,0
2020-03-15,Cyprus,35.1264,33.4299,26,0
2020-03-16,Cyprus,35.1264,33.4299,33,0
2020-03-17,Cyprus,35.1264,33.4299,46,0
2020-03-18,Cyprus,35.1264,33.4299,49,0
2020-03-19,Cyprus,35.1264,33.4299,67,0
2020-03-20,Cyprus,35.1264,33.4299,67,0
2020-03-21,Cyprus,35.1264,33.4299,84,0
2020-03-22,Cyprus,35.1264,33.4299,95,1
2020-03-23,Cyprus,35.1264,33.4299,116,1
2020-03-24,Cyprus,35.1264,33.4299,124,3
2020-03-25,Cyprus,35.1264,33.4299,132,3
2020-03-26,Cyprus,35.1264,33.4299,146,3
2020-03-27,Cyprus,35.1264,33.4299,162,5
2020-03-28,Cyprus,35.1264,33.4299,179,5
2020-03-29,Cyprus,35.1264,33.4299,214,5
2020-03-30,Cyprus,35.1264,33.4299,230,7
2020-03-31,Cyprus,35.1264,33.4299,262,8
2020-04-01,Cyprus,35.1264,33.4299,320,9
2020-04-02,Cyprus,35.1264,33.4299,356,10
2020-04-03,Cyprus,35.1264,33.4299,396,11
2020-04-04,Cyprus,35.1264,33.4299,426,11
2020-04-05,Cyprus,35.1264,33.4299,446,9
2020-04-06,Cyprus,35.1264,33.4299,465,9
2020-04-07,Cyprus,35.1264,33.4299,494,9
2020-01-22,Czechia,49.8175,15.473,0,0
2020-01-23,Czechia,49.8175,15.473,0,0
2020-01-24,Czechia,49.8175,15.473,0,0
2020-01-25,Czechia,49.8175,15.473,0,0
2020-01-26,Czechia,49.8175,15.473,0,0
2020-01-27,Czechia,49.8175,15.473,0,0
2020-01-28,Czechia,49.8175,15.473,0,0
2020-01-29,Czechia,49.8175,15.473,0,0
2020-01-30,Czechia,49.8175,15.473,0,0
2020-01-31,Czechia,49.8175,15.473,0,0
2020-02-01,Czechia,49.8175,15.473,0,0
2020-02-02,Czechia,49.8175,15.473,0,0
2020-02-03,Czechia,49.8175,15.473,0,0
2020-02-04,Czechia,49.8175,15.473,0,0
2020-02-05,Czechia,49.8175,15.473,0,0
2020-02-06,Czechia,49.8175,15.473,0,0
2020-02-07,Czechia,49.8175,15.473,0,0
2020-02-08,Czechia,49.8175,15.473,0,0
2020-02-09,Czechia,49.8175,15.473,0,0
2020-02-10,Czechia,49.8175,15.473,0,0
2020-02-11,Czechia,49.8175,15.473,0,0
2020-02-12,Czechia,49.8175,15.473,0,0
2020-02-13,Czechia,49.8175,15.473,0,0
2020-02-14,Czechia,49.8175,15.473,0,0
2020-02-15,Czechia,49.8175,15.473,0,0
2020-02-16,Czechia,49.8175,15.473,0,0
2020-02-17,Czechia,49.8175,15.473,0,0
2020-02-18,Czechia,49.8175,15.473,0,0
2020-02-19,Czechia,49.8175,15.473,0,0
2020-02-20,Czechia,49.8175,15.473,0,0
2020-02-21,Czechia,49.8175,15.473,0,0
2020-02-22,Czechia,49.8175,15.473,0,0
2020-02-23,Czechia,49.8175,15.473,0,0
2020-02-24,Czechia,49.8175,15.473,0,0
2020-02-25,Czechia,49.8175,15.473,0,0
2020-02-26,Czechia,49.8175,15.473,0,0
2020-02-27,Czechia,49.8175,15.473,0,0
2020-02-28,Czechia,49.8175,15.473,0,0
2020-02-29,Czechia,49.8175,15.473,0,0
2020-03-01,Czechia,49.8175,15.473,3,0
2020-03-02,Czechia,49.8175,15.473,3,0
2020-03-03,Czechia,49.8175,15.473,5,0
2020-03-04,Czechia,49.8175,15.473,8,0
2020-03-05,Czechia,49.8175,15.473,12,0
2020-03-06,Czechia,49.8175,15.473,18,0
2020-03-07,Czechia,49.8175,15.473,19,0
2020-03-08,Czechia,49.8175,15.473,31,0
2020-03-09,Czechia,49.8175,15.473,31,0
2020-03-10,Czechia,49.8175,15.473,41,0
2020-03-11,Czechia,49.8175,15.473,91,0
2020-03-12,Czechia,49.8175,15.473,94,0
2020-03-13,Czechia,49.8175,15.473,141,0
2020-03-14,Czechia,49.8175,15.473,189,0
2020-03-15,Czechia,49.8175,15.473,253,0
2020-03-16,Czechia,49.8175,15.473,298,0
2020-03-17,Czechia,49.8175,15.473,396,0
2020-03-18,Czechia,49.8175,15.473,464,0
2020-03-19,Czechia,49.8175,15.473,694,0
2020-03-20,Czechia,49.8175,15.473,833,0
2020-03-21,Czechia,49.8175,15.473,995,0
2020-03-22,Czechia,49.8175,15.473,1120,1
2020-03-23,Czechia,49.8175,15.473,1236,1
2020-03-24,Czechia,49.8175,15.473,1394,3
2020-03-25,Czechia,49.8175,15.473,1654,6
2020-03-26,Czechia,49.8175,15.473,1925,9
2020-03-27,Czechia,49.8175,15.473,2279,9
2020-03-28,Czechia,49.8175,15.473,2631,11
2020-03-29,Czechia,49.8175,15.473,2817,16
2020-03-30,Czechia,49.8175,15.473,3001,23
2020-03-31,Czechia,49.8175,15.473,3308,31
2020-04-01,Czechia,49.8175,15.473,3508,39
2020-04-02,Czechia,49.8175,15.473,3858,44
2020-04-03,Czechia,49.8175,15.473,4091,53
2020-04-04,Czechia,49.8175,15.473,4472,59
2020-04-05,Czechia,49.8175,15.473,4587,67
2020-04-06,Czechia,49.8175,15.473,4822,78
2020-04-07,Czechia,49.8175,15.473,5017,88
2020-01-22,Djibouti,11.8251,42.5903,0,0
2020-01-23,Djibouti,11.8251,42.5903,0,0
2020-01-24,Djibouti,11.8251,42.5903,0,0
2020-01-25,Djibouti,11.8251,42.5903,0,0
2020-01-26,Djibouti,11.8251,42.5903,0,0
2020-01-27,Djibouti,11.8251,42.5903,0,0
2020-01-28,Djibouti,11.8251,42.5903,0,0
2020-01-29,Djibouti,11.8251,42.5903,0,0
2020-01-30,Djibouti,11.8251,42.5903,0,0
2020-01-31,Djibouti,11.8251,42.5903,0,0
2020-02-01,Djibouti,11.8251,42.5903,0,0
2020-02-02,Djibouti,11.8251,42.5903,0,0
2020-02-03,Djibouti,11.8251,42.5903,0,0
2020-02-04,Djibouti,11.8251,42.5903,0,0
2020-02-05,Djibouti,11.8251,42.5903,0,0
2020-02-06,Djibouti,11.8251,42.5903,0,0
2020-02-07,Djibouti,11.8251,42.5903,0,0
2020-02-08,Djibouti,11.8251,42.5903,0,0
2020-02-09,Djibouti,11.8251,42.5903,0,0
2020-02-10,Djibouti,11.8251,42.5903,0,0
2020-02-11,Djibouti,11.8251,42.5903,0,0
2020-02-12,Djibouti,11.8251,42.5903,0,0
2020-02-13,Djibouti,11.8251,42.5903,0,0
2020-02-14,Djibouti,11.8251,42.5903,0,0
2020-02-15,Djibouti,11.8251,42.5903,0,0
2020-02-16,Djibouti,11.8251,42.5903,0,0
2020-02-17,Djibouti,11.8251,42.5903,0,0
2020-02-18,Djibouti,11.8251,42.5903,0,0
2020-02-19,Djibouti,11.8251,42.5903,0,0
2020-02-20,Djibouti,11.8251,42.5903,0,0
2020-02-21,Djibouti,11.8251,42.5903,0,0
2020-02-22,Djibouti,11.8251,42.5903,0,0
2020-02-23,Djibouti,11.8251,42.5903,0,0
